POI_ID,ADDRESS,"﻿""DESCRIPTION""",NAME,GeoJSON,geo_point_2d
9323,140 RIDEAU ST,Pickleball Court,RIVERVIEW PARK PICKLEBALL COURTS,"{""coordinates"": [-76.4830707, 44.2374853], ""type"": ""Point""}","44.2374853, -76.4830707"
9324,,Swingset,EMERALD PARK SWINGSET,"{""coordinates"": [-76.5595887, 44.2620633], ""type"": ""Point""}","44.2620633, -76.5595887"
9328,816 CENTENNIAL DR,Place of Worship,THE SALVATION ARMY CITADEL KINGSTON,"{""coordinates"": [-76.5536034, 44.2491717], ""type"": ""Point""}","44.2491717, -76.5536034"
9329,300 KING ST W,Pier,GORD EDGAR DOWNIE PIER,"{""coordinates"": [-76.5021229, 44.2206026], ""type"": ""Point""}","44.2206026, -76.5021229"
9229,1130 MONTREAL ST,Basketball Court,1130 MONTREAL ST BASKETBALL COURT,"{""coordinates"": [-76.4795008, 44.2641434], ""type"": ""Point""}","44.2641434, -76.4795008"
8629,UNION ST,Queen's University West Campus,QUEEN'S UNIVERSITY WEST CAMPUS,"{""coordinates"": [-76.5145421, 44.2249218], ""type"": ""Point""}","44.2249218, -76.5145421"
8915,51 HEAKES LANE,Provincial Government,BEECHGROVE PROVINCIAL OFFICES,"{""coordinates"": [-76.5211545, 44.218491], ""type"": ""Point""}","44.218491, -76.5211545"
8152,303 YORK ST,Parking Lot,MEMORIAL CENTRE PARKING LOT,"{""coordinates"": [-76.5009919, 44.2392001], ""type"": ""Point""}","44.2392001, -76.5009919"
8155,56 FRANCIS ST,Pickleball Court,KSAC PICKLEBALL COURTS,"{""coordinates"": [-76.5222922, 44.2239707], ""type"": ""Point""}","44.2239707, -76.5222922"
8752,130 DAYS RD,Pickleball Court,RKCC PICKLEBALL COURTS,"{""coordinates"": [-76.5681102, 44.2204602], ""type"": ""Point""}","44.2204602, -76.5681102"
8754,739 AUGUSTA DR,Playground,BERT MEUNIER COMMON PLAYGROUND,"{""coordinates"": [-76.5525068, 44.2645707], ""type"": ""Point""}","44.2645707, -76.5525068"
9171,9 DE LA MERITE DR,Baseball Field,ROYAL MILITARY COLLEGE OF CANADA,"{""coordinates"": [-76.46456, 44.2354102], ""type"": ""Point""}","44.2354102, -76.46456"
9172,1229 CARMIL BLVD,Baseball Field,HIGHGATE PARK BASEBALL FIELD,"{""coordinates"": [-76.6067287, 44.248163], ""type"": ""Point""}","44.248163, -76.6067287"
9139,1664 HWY 15,Hotel / Motel,LORD NELSON HOTEL,"{""coordinates"": [-76.4326762, 44.2859774], ""type"": ""Point""}","44.2859774, -76.4326762"
9411,2754 CREEKFORD RD,Water Tower,CREEKFORD WATER TOWER,"{""coordinates"": [-76.5775155, 44.2797714], ""type"": ""Point""}","44.2797714, -76.5775155"
9116,284 EARL ST,Queen's University,QUEEN'S UNIVERSITY AQUATICS AND RECREATION CENTRE (ARC),"{""coordinates"": [-76.4941978, 44.2293642], ""type"": ""Point""}","44.2293642, -76.4941978"
8832,657 STATION ST,Communication Tower,657 STATION ST COMMUNICATION TOWER,"{""coordinates"": [-76.6146868, 44.2418655], ""type"": ""Point""}","44.2418655, -76.6146868"
8246,1875 BATH RD,Post Office,POST OFFICE (SHOPPERS DRUG MART #0608),"{""coordinates"": [-76.5823562, 44.2368755], ""type"": ""Point""}","44.2368755, -76.5823562"
8757,1066 HUDSON DR,Swingset,BAYRIDGE PARK SWINGSET,"{""coordinates"": [-76.5932911, 44.2477651], ""type"": ""Point""}","44.2477651, -76.5932911"
8446,4310-4320 HUGHES RD,Quarry-Abandoned,4310 HUGHES RD QUARRY,"{""coordinates"": [-76.3863122, 44.3522354], ""type"": ""Point""}","44.3522354, -76.3863122"
9052,2754 CREEKFORD RD,Quarry-Active,2754 CREEKFORD RD QUARRY,"{""coordinates"": [-76.5785726, 44.2808753], ""type"": ""Point""}","44.2808753, -76.5785726"
9451,114 WILEY ST,Playground,ST FRANCIS OF ASSISI CS PLAYGROUND,"{""coordinates"": [-76.4907681, 44.2605968], ""type"": ""Point""}","44.2605968, -76.4907681"
9454,199 WILSON ST,Baseball Field,SHANNON PARK BASEBALL FIELD,"{""coordinates"": [-76.4835889, 44.2643628], ""type"": ""Point""}","44.2643628, -76.4835889"
9235,2991 2 HWY,Swingset,GRASS CREEK PARK SWINGSET,"{""coordinates"": [-76.3106627, 44.2917306], ""type"": ""Point""}","44.2917306, -76.3106627"
9236,1648 JOYCEVILLE RD,Washroom,PIERSON PARK WASHROOM,"{""coordinates"": [-76.33027, 44.3023487], ""type"": ""Point""}","44.3023487, -76.33027"
9246,32 ADELAIDE ST,Basketball Court,FRONTENAC SCHOOL PARKETTE BASKETBALL,"{""coordinates"": [-76.4928799, 44.2406665], ""type"": ""Point""}","44.2406665, -76.4928799"
9281,64 DRENNAN ST,Basketball Court,STAR REID PARK BASKETBALL COURT,"{""coordinates"": [-76.4844667, 44.2606664], ""type"": ""Point""}","44.2606664, -76.4844667"
9283,20 CRANBROOK ST,Soccer Field,OUR LADY OF LOURDES ELEMENTARY SCHOOL SOCCER FIELD,"{""coordinates"": [-76.570169, 44.2207375], ""type"": ""Point""}","44.2207375, -76.570169"
9262,237 SYDENHAM ST,Education Facility,CENTRAL PUBLIC SCHOOL,"{""coordinates"": [-76.4865356, 44.2340608], ""type"": ""Point""}","44.2340608, -76.4865356"
9265,76 SCHOOL RD,Education Facility,ENTERPRISE PS,"{""coordinates"": [-76.8793752, 44.464004], ""type"": ""Point""}","44.464004, -76.8793752"
9271,355 WATERLOO DR,Soccer Field,ST. MARGUERITE BOURGEOYS ELEMENTARY SCHOOL MINI SOCCERFIELD 1,"{""coordinates"": [-76.5518216, 44.2529807], ""type"": ""Point""}","44.2529807, -76.5518216"
7349,487 BROCK ST,Park,VICTORIA PARK,"{""coordinates"": [-76.4989633, 44.2331073], ""type"": ""Point""}","44.2331073, -76.4989633"
7940,179 RAILWAY ST,Park,TUGWOOD PARK,"{""coordinates"": [-76.495183, 44.2483552], ""type"": ""Point""}","44.2483552, -76.495183"
7984,1 KING ST,Monument,FORT FRONTENAC HERITAGE PLAQUE,"{""coordinates"": [-76.4896195, 44.2229798], ""type"": ""Point""}","44.2229798, -76.4896195"
8113,1180 WOODBINE RD,Soccer Field,WOODBINE PARK SOCCER FIELD 4,"{""coordinates"": [-76.6036031, 44.2608182], ""type"": ""Point""}","44.2608182, -76.6036031"
7457,,Village,HYDRO HILL,"{""coordinates"": [-76.6000132, 44.9570332], ""type"": ""Point""}","44.9570332, -76.6000132"
7746,,Village,BISHOPS CORNER,"{""coordinates"": [-77.1682654, 44.7853271], ""type"": ""Point""}","44.7853271, -77.1682654"
7747,,Village,ROBERTSVILLE,"{""coordinates"": [-76.6769855, 44.8991312], ""type"": ""Point""}","44.8991312, -76.6769855"
7460,,Village,IVY LEA,"{""coordinates"": [-76.0060121, 44.3650307], ""type"": ""Point""}","44.3650307, -76.0060121"
7355,67 FRASER ST,Parkette,FRASER STREET PARKETTE,"{""coordinates"": [-76.490415, 44.2465284], ""type"": ""Point""}","44.2465284, -76.490415"
7461,,Village,LARUE MILLS,"{""coordinates"": [-75.8820126, 44.4340313], ""type"": ""Point""}","44.4340313, -75.8820126"
7361,205 DOUGLAS AVE,Park,CHAMPLAIN PARK,"{""coordinates"": [-76.5044538, 44.2538777], ""type"": ""Point""}","44.2538777, -76.5044538"
7362,33 BAGOT ST,Park,CITY PARK,"{""coordinates"": [-76.488231, 44.2255555], ""type"": ""Point""}","44.2255555, -76.488231"
7249,693 AYLMER CRES,Soccer Field,MARKERS ACRES SOCCER FIELD,"{""coordinates"": [-76.4902803, 44.2666447], ""type"": ""Point""}","44.2666447, -76.4902803"
8050,,Village,MABERLY,"{""coordinates"": [-76.5420133, 44.837033], ""type"": ""Point""}","44.837033, -76.5420133"
7162,,Village,BRADSHAW,"{""coordinates"": [-76.6432569, 44.6780112], ""type"": ""Point""}","44.6780112, -76.6432569"
7751,,Village,INVERARY,"{""coordinates"": [-76.4864762, 44.3819087], ""type"": ""Point""}","44.3819087, -76.4864762"
7752,,Village,SHARPTON,"{""coordinates"": [-76.6663213, 44.3134408], ""type"": ""Point""}","44.3134408, -76.6663213"
7165,,Village,KEPLER,"{""coordinates"": [-76.5845138, 44.346119], ""type"": ""Point""}","44.346119, -76.5845138"
7365,914 15 HWY,Library,KINGSTON FRONTENAC LIBRARY - PITTSBURGH BRANCH,"{""coordinates"": [-76.4612335, 44.2594977], ""type"": ""Point""}","44.2594977, -76.4612335"
8428,1165 COLLINS BAY RD,Communication Tower,1165 COLLINS BAY RD CELL TOWER,"{""coordinates"": [-76.6108395, 44.2589291], ""type"": ""Point""}","44.2589291, -76.6108395"
8703,455 ST. MARTHA ST,Soccer Field,ST. MARTHA ES MINI SOCCER FIELD,"{""coordinates"": [-76.4496765, 44.2649462], ""type"": ""Point""}","44.2649462, -76.4496765"
8704,755 BAYRIDGE DR,Pickleball Courts,BAYRIDGE PARK PICKLEBALL COURTS (8),"{""coordinates"": [-76.5918555, 44.2485647], ""type"": ""Point""}","44.2485647, -76.5918555"
8705,562 PRIINCESS ST,Community Service,SALVATION ARMY KINGSTON HARBOUR LIGHT,"{""coordinates"": [-76.498752, 44.2355766], ""type"": ""Point""}","44.2355766, -76.498752"
9361,805 CATARAQUI WOODS DR,Outdoor Rink (Unstaffed),CATARAQUI WOODS PARK OUTDOOR RINK,"{""coordinates"": [-76.5805525, 44.2650136], ""type"": ""Point""}","44.2650136, -76.5805525"
9186,,Parkette,HORSEY BAY PARKETTE,"{""coordinates"": [-76.5854748, 44.2190454], ""type"": ""Point""}","44.2190454, -76.5854748"
8613,JOHN COUNTER BV / LEROY GRANT DR,Bus Transfer Station,BUS TERMINAL TRANSFER POINT,"{""coordinates"": [-76.5060133, 44.2591462], ""type"": ""Point""}","44.2591462, -76.5060133"
8614,53 YONGE ST,Park,ANNE MILINA PARK,"{""coordinates"": [-76.514504, 44.2173673], ""type"": ""Point""}","44.2173673, -76.514504"
8316,,Village,KINGSTON MILLS,"{""coordinates"": [-76.4298939, 44.294448], ""type"": ""Point""}","44.294448, -76.4298939"
8433,2 PRINCESS ST,Cell Antenna,2 PRINCESS ST INN CELL ANTENNA,"{""coordinates"": [-76.4780908, 44.2306961], ""type"": ""Point""}","44.2306961, -76.4780908"
9146,33 BAGOT ST,Monument,CITY PARK FOUNTAN MEMORIAL,"{""coordinates"": [-76.4883424, 44.2265764], ""type"": ""Point""}","44.2265764, -76.4883424"
9420,33 BAGOT ST,Monument,SJA MACDONALD CANON 2,"{""coordinates"": [-76.4866973, 44.2248732], ""type"": ""Point""}","44.2248732, -76.4866973"
9192,1214 TRAILHEAD PL,Trailhead & Parking,RIDEAU TRAIL SOUTH TRAILHEAD - KING ST W,"{""coordinates"": [-76.5377738, 44.2206256], ""type"": ""Point""}","44.2206256, -76.5377738"
9396,1280 COVERDALE DR,Off-Leash Dog Park,ROTARY PARK (OFF-LEASH DOG PARK),"{""coordinates"": [-76.6066159, 44.2367978], ""type"": ""Point""}","44.2367978, -76.6066159"
8623,863 PRINCESS ST SUITE 301,Radio Station,K-ROCK 105.7 FM,"{""coordinates"": [-76.5096911, 44.2406949], ""type"": ""Point""}","44.2406949, -76.5096911"
8745,399 PRINCESS ST,Cell Antenna,399 PRINCESS ST CELL ANTENNA,"{""coordinates"": [-76.4922816, 44.233505], ""type"": ""Point""}","44.233505, -76.4922816"
9035,544 GARDINERS RD,Cell Antenna,544 GARDINERS RD CELL ANTENNA,"{""coordinates"": [-76.5651515, 44.2395797], ""type"": ""Point""}","44.2395797, -76.5651515"
9038,945 GARDINERS RD,Cell Antenna,945-2 GARDINERS RD CELL ANTENNA,"{""coordinates"": [-76.5707838, 44.2561132], ""type"": ""Point""}","44.2561132, -76.5707838"
9429,61 ONTARIO ST,Monument,NAVY MEMORIAL,"{""coordinates"": [-76.4837153, 44.225627], ""type"": ""Point""}","44.225627, -76.4837153"
9136,285 KING ST E,Parking Lot,FOUR POINTS SHERATON,"{""coordinates"": [-76.4818676, 44.2291297], ""type"": ""Point""}","44.2291297, -76.4818676"
9039,3670 UNITY RD,Solar Farm,3670 SOLAR FARM,"{""coordinates"": [-76.6390071, 44.3160937], ""type"": ""Point""}","44.3160937, -76.6390071"
8439,ISLE OF MAN RD,Place Name,ISLE OF MAN,"{""coordinates"": [-76.4230598, 44.3231303], ""type"": ""Point""}","44.3231303, -76.4230598"
8747,2837 CREEKFORD RD,Place of Worship,NEW LIFE CENTRE PENTECOSTAL CHURCH,"{""coordinates"": [-76.5838233, 44.2785853], ""type"": ""Point""}","44.2785853, -76.5838233"
8440,487 BROCK ST,Basketball Court,VICTORIA PARK MULTI USE COURT,"{""coordinates"": [-76.499537, 44.2338847], ""type"": ""Point""}","44.2338847, -76.499537"
9042,85 MACCAULEY ST,Library,RIDEAU HEIGHTS LIBRARY,"{""coordinates"": [-76.483165, 44.2651642], ""type"": ""Point""}","44.2651642, -76.483165"
9434,830 SAFARI DR,Playground,RIDGEWOOD PARK PLAYGROUND,"{""coordinates"": [-76.6138207, 44.2505769], ""type"": ""Point""}","44.2505769, -76.6138207"
9313,3606 DRAKE RD,Solar Farm,3606 SOLAR FARM,"{""coordinates"": [-76.6334044, 44.2966045], ""type"": ""Point""}","44.2966045, -76.6334044"
8327,1355 JOHN COUNTER BV,Government Centre,MTO,"{""coordinates"": [-76.5153483, 44.2599273], ""type"": ""Point""}","44.2599273, -76.5153483"
8908,86 SUNNY ACRES RD,Water Purification Plant,WEST WATER PURIFICATION CENTRE,"{""coordinates"": [-76.5614767, 44.2103719], ""type"": ""Point""}","44.2103719, -76.5614767"
8749,2991 2 HWY,Playground,GRASS CREEK PARK PLAYGROUND 2,"{""coordinates"": [-76.3108122, 44.2918614], ""type"": ""Point""}","44.2918614, -76.3108122"
9166,388 MACK ST,Playground,ELDER PARK PLAYGROUND,"{""coordinates"": [-76.5123832, 44.2336418], ""type"": ""Point""}","44.2336418, -76.5123832"
9325,1066 HUDSON DR,Playground,BAYRIDGE PUBLIC SCHOOL PLAYGROUND 3,"{""coordinates"": [-76.5938447, 44.2484708], ""type"": ""Point""}","44.2484708, -76.5938447"
9326,958 BLUFFWOOD AVE,Trail Access,GREENWOOD PARK TRAIL,"{""coordinates"": [-76.4420767, 44.2702365], ""type"": ""Point""}","44.2702365, -76.4420767"
9230,9 DUNDAS ST,Playground,RIDEAU PUBLIC SCHOOL PLAYGROUND 2,"{""coordinates"": [-76.5046091, 44.2355702], ""type"": ""Point""}","44.2355702, -76.5046091"
8239,760 HWY 15,Settlement Services,ACFOMI,"{""coordinates"": [-76.4612412, 44.252832], ""type"": ""Point""}","44.252832, -76.4612412"
8240,816 CENTENNIAL DR,Settlement Services,SALVATION ARMY CITADEL,"{""coordinates"": [-76.5535836, 44.2491912], ""type"": ""Point""}","44.2491912, -76.5535836"
8831,36 ELMWOOD ST,Community Garden,ELMWOOD COMMUNITY GARDEN,"{""coordinates"": [-76.5213835, 44.2412285], ""type"": ""Point""}","44.2412285, -76.5213835"
9447,70 CRAFTSMAN BLVD,Baseball Field,REGIMENT (CFB) BASEBALL FIELD,"{""coordinates"": [-76.4479703, 44.2426261], ""type"": ""Point""}","44.2426261, -76.4479703"
9407,2 PRINCESS ST,Parking Lot,HOLIDAY INN,"{""coordinates"": [-76.4783948, 44.2307474], ""type"": ""Point""}","44.2307474, -76.4783948"
9408,181 BARRIE ST,Health Centre,REGIONAL PUBLIC HEALTH LABORATORY,"{""coordinates"": [-76.4904052, 44.2284895], ""type"": ""Point""}","44.2284895, -76.4904052"
8530,136 PRINCESS ST,Post Office,POST OFFICE (SHOPPERS DRUG MART #0607),"{""coordinates"": [-76.4840367, 44.2315469], ""type"": ""Point""}","44.2315469, -76.4840367"
9118,1 CANAL DU NORD DR,Post Office,POST OFFICE (CFB VIMY),"{""coordinates"": [-76.4402202, 44.2400834], ""type"": ""Point""}","44.2400834, -76.4402202"
8449,4275 HAGGERTY'S SIDE RD,Quarry-Abandoned,4275 HAGGERTY'S SIDE RD,"{""coordinates"": [-76.2811912, 44.4063835], ""type"": ""Point""}","44.4063835, -76.2811912"
9452,190 WELBORNE AVE,Baseball Field,WELBORNE PUBLIC SCHOOL BASEBALL FIELD,"{""coordinates"": [-76.579088, 44.221342], ""type"": ""Point""}","44.221342, -76.579088"
9175,1388 WOODFIELD CRES,Baseball Field,WESTBROOK PARK BASEBALL FIELD,"{""coordinates"": [-76.6195674, 44.270647], ""type"": ""Point""}","44.270647, -76.6195674"
9238,346 COLLEGE ST,Basketball Court,COMPTON PARK BASKETBALL COURT,"{""coordinates"": [-76.5107469, 44.2352386], ""type"": ""Point""}","44.2352386, -76.5107469"
9240,99 York St,Community Service,KINGSTON COMMUNITY HOUSE,"{""coordinates"": [-76.4922122, 44.2373939], ""type"": ""Point""}","44.2373939, -76.4922122"
9243,444 KINGSDALE AVE,Basketball Court,MEADOWBROOK PARK BASKETBALL,"{""coordinates"": [-76.5443521, 44.2461282], ""type"": ""Point""}","44.2461282, -76.5443521"
9245,900 HENDERSON BV,Park and Ride,JIM BEATTIE PARK & RIDE,"{""coordinates"": [-76.5820133, 44.2280997], ""type"": ""Point""}","44.2280997, -76.5820133"
8835,2 CATARAQUI ST,Historic Site,WOOLEN MILL,"{""coordinates"": [-76.4804223, 44.2420411], ""type"": ""Point""}","44.2420411, -76.4804223"
8533,224 ALBERT ST,Queen's University,QUEEN'S DAVID C SMITH RESIDENCE,"{""coordinates"": [-76.4987095, 44.2236085], ""type"": ""Point""}","44.2236085, -76.4987095"
8837,15 ARCH ST,Queen's University,SCHOOL OF MEDICINE,"{""coordinates"": [-76.4913855, 44.225176], ""type"": ""Point""}","44.225176, -76.4913855"
8453,958 RAINBOW CRES,Trail Access,GREENWOOD PARK TRAIL,"{""coordinates"": [-76.4454619, 44.2699195], ""type"": ""Point""}","44.2699195, -76.4454619"
8454,CENTENNIAL DR,Trail Access,CATARAQUI ESTATES BP TRAIL ACCESS,"{""coordinates"": [-76.5622388, 44.2791077], ""type"": ""Point""}","44.2791077, -76.5622388"
9055,VENTURE DR,Trail Access,CATARAQUI ESTATES BP TRAIL ACCESS,"{""coordinates"": [-76.5638558, 44.2719457], ""type"": ""Point""}","44.2719457, -76.5638558"
9277,21 QUEENSTON HTS,Basketball Court,QUEENSTON HEIGHTS PARK BASKETBALL,"{""coordinates"": [-76.4510971, 44.2363356], ""type"": ""Point""}","44.2363356, -76.4510971"
9278,1805 2 HWY,Basketball Court,MADOMA PARK BASKETBALL 2,"{""coordinates"": [-76.3752915, 44.264799], ""type"": ""Point""}","44.264799, -76.3752915"
9280,455 ST. MARTHA ST,Basketball Court,ST. MARTHA ELEMENTARY SCHOOL BASKETBALL,"{""coordinates"": [-76.4487609, 44.2648313], ""type"": ""Point""}","44.2648313, -76.4487609"
9270,199 WILSON ST,Soccer Field,SHANNON PARK SOCCER FIELD,"{""coordinates"": [-76.4823488, 44.2638795], ""type"": ""Point""}","44.2638795, -76.4823488"
9272,,Lake Front Lookout,,"{""coordinates"": [-76.5252329, 44.2141357], ""type"": ""Point""}","44.2141357, -76.5252329"
8534,169 UNIVERSITY AV,Queen's University,QUEEN'S COMMUNITY HOUSING,"{""coordinates"": [-76.4953313, 44.2290793], ""type"": ""Point""}","44.2290793, -76.4953313"
8840,190 UNIVERSITY AV,Queen's University,QUEEN'S JOURNAL,"{""coordinates"": [-76.4959007, 44.2295461], ""type"": ""Point""}","44.2295461, -76.4959007"
9126,32 GEORGE ST,Queen's University,BUNKERS,"{""coordinates"": [-76.4921067, 44.2235226], ""type"": ""Point""}","44.2235226, -76.4921067"
9127,76 STUART ST,Queen's University,ANGADA WING,"{""coordinates"": [-76.492229, 44.2244721], ""type"": ""Point""}","44.2244721, -76.492229"
8252,76 STUART ST,Queen's University,CONNELL WING,"{""coordinates"": [-76.49344, 44.2233689], ""type"": ""Point""}","44.2233689, -76.49344"
8959,83 STADIUM LN,Parking Lot,QUEEN'S PRACTICE FIELD PARKING LOT,"{""coordinates"": [-76.5142118, 44.2287223], ""type"": ""Point""}","44.2287223, -76.5142118"
8675,920 KING ST,Swingset,LAKE ONTARIO PARK SWINGSET 1,"{""coordinates"": [-76.5311051, 44.2188164], ""type"": ""Point""}","44.2188164, -76.5311051"
9285,9 DE LA MERITE DR,Soccer Field,ROYAL MILITARY COLLEGE OF CANADA SOCCER FIELD,"{""coordinates"": [-76.4656051, 44.2342629], ""type"": ""Point""}","44.2342629, -76.4656051"
9290,33 BAGOT ST,Soccer Field,CITY PARK SOCCER FIELD,"{""coordinates"": [-76.4897044, 44.2245181], ""type"": ""Point""}","44.2245181, -76.4897044"
9299,559 BAGOT ST,Basketball Court,BOYS AND GIRLS CLUB BASKETBALL COURT,"{""coordinates"": [-76.4840764, 44.2394915], ""type"": ""Point""}","44.2394915, -76.4840764"
9300,179 RAILWAY ST,Playground,TUGWOOD PARK PLAYGROUND,"{""coordinates"": [-76.494798, 44.2483874], ""type"": ""Point""}","44.2483874, -76.494798"
9302,18 ST REMY PL,Trail Access,K&P ST REMY PL TRAIL ACCESS PNT,"{""coordinates"": [-76.5102548, 44.2676508], ""type"": ""Point""}","44.2676508, -76.5102548"
9304,1 YONGE ST,Trail Access & Parking,WATERFRONT TRAIL YONGE ST ACCESS,"{""coordinates"": [-76.5186926, 44.2177561], ""type"": ""Point""}","44.2177561, -76.5186926"
9305,2835 HWY 38,Communication Tower,FIRE STATION 9 CELL TOWER,"{""coordinates"": [-76.621061, 44.3213344], ""type"": ""Point""}","44.3213344, -76.621061"
9307,2506 FINDLAY STATION RD,Communication Tower,2506 FINDLAY STATION RD CELL TOWER,"{""coordinates"": [-76.2730578, 44.3343848], ""type"": ""Point""}","44.3343848, -76.2730578"
9309,151 BARRETT CT,Cell Antenna,151 BARRETT CT CELL ANTENNA,"{""coordinates"": [-76.4573381, 44.2513802], ""type"": ""Point""}","44.2513802, -76.4573381"
9130,100 STUART ST,Queen's University,KIDD HOUSE,"{""coordinates"": [-76.4943014, 44.2241809], ""type"": ""Point""}","44.2241809, -76.4943014"
8843,1641 PERTH RD,CRCA Office,CATARAQUI REGION CONSERVATION AUTHORITY (ADMINISTRATIVE OFFICE),"{""coordinates"": [-76.5126494, 44.2839332], ""type"": ""Point""}","44.2839332, -76.5126494"
8253,1485 WESTBROOK RD,Private Recreation Facility,KINGSTON 1000 ISLANDS SPORTPLEX,"{""coordinates"": [-76.6300909, 44.2813723], ""type"": ""Point""}","44.2813723, -76.6300909"
9131,485 BOXWOOD ST,Playground,LOMBARDY PARK PLAYGROUND 1,"{""coordinates"": [-76.5878857, 44.2386791], ""type"": ""Point""}","44.2386791, -76.5878857"
8540,23 COUNTRY CLUB DR,Post-Secondary Education,ST. LAWRENCE COLLEGE RESIDENCE,"{""coordinates"": [-76.5287717, 44.2211478], ""type"": ""Point""}","44.2211478, -76.5287717"
8364,615 MANDARA CT,Playground,WESTBROOK MEADOWS PARK PLAYGROUND,"{""coordinates"": [-76.6272892, 44.2721255], ""type"": ""Point""}","44.2721255, -76.6272892"
8365,825 LANCASTER DR,Playground,BRIDLE PATH PARK SWINGSET,"{""coordinates"": [-76.5907501, 44.2540525], ""type"": ""Point""}","44.2540525, -76.5907501"
9207,,Village,BUTTERNUT BAY,"{""coordinates"": [-75.7830112, 44.5200302], ""type"": ""Point""}","44.5200302, -75.7830112"
9209,,Village,GLENVALE,"{""coordinates"": [-76.6158078, 44.3164901], ""type"": ""Point""}","44.3164901, -76.6158078"
9210,,Village,CHARLESTON,"{""coordinates"": [-75.998015, 44.5750296], ""type"": ""Point""}","44.5750296, -75.998015"
9215,,Village,HARLOWE,"{""coordinates"": [-77.0756043, 44.7984045], ""type"": ""Point""}","44.7984045, -77.0756043"
9248,53 FOURTH AVE,Playground,KIWANIS PARK SWINGSET 2,"{""coordinates"": [-76.4998847, 44.2456374], ""type"": ""Point""}","44.2456374, -76.4998847"
9251,153 ROBERT WALLACE DR,Playground,POLSON PARK PUBLIC SCHOOL PLAYGROUND,"{""coordinates"": [-76.5308003, 44.2356175], ""type"": ""Point""}","44.2356175, -76.5308003"
